LAMMPS data file via write_data, version 29 Aug 2024, timestep = 1000, units = metal

23558 atoms
5 atom types

0 61.644723157577054 xlo xhi
0 61.644723157577054 ylo yhi
0 61.644723157577054 zlo zhi

Masses

1 1.0078
2 12.011
3 14.0067
4 15.999
5 32.065

Atoms # full/kk

6126 2 4 0 1.1517834213823053 1.3010712128735429 0.8669050811869614 1 0 0
6128 2 1 0 0.8825411764065034 0.6575038476175831 1.5433303183442106 1 0 0
9775 2 1 0 3.9071350348772236 2.2770976881424976 3.825308867269683 1 1 1
9907 2 1 0 3.0360099500171054 0.7367011384850206 1.2627334136950457 1 1 1
6119 2 1 0 29.485839484357218 5.902362296367098 2.895914717815829 0 0 0
5297 2 1 0 8.144718396739611 4.704601215072356 2.6193619272977866 0 0 0
20401 2 1 0 1.0157550240673312 24.328738873688415 8.903554681710204 0 0 0
18814 2 1 0 30.54455494478077 26.361812280187618 1.3132038696344752 0 0 1
15136 2 1 0 30.786152690645057 0.32863835486474274 14.084936023707334 0 1 1
3528 2 4 0 5.376710291732958 2.3885603326238916 2.012726436873287 1 1 0
3529 2 1 0 5.854570765917609 2.4189584827428785 2.834230020477678 1 1 0
3530 2 1 0 5.901045091135386 2.4311370430601116 1.1900724397980031 1 1 0
6129 2 4 0 7.704055510827237 1.08989189680647 3.174001772141452 0 1 1
13310 2 1 0 7.553774022147737 2.873334442377056 4.278892763287096 -1 0 0
12697 2 1 0 29.322578683221828 2.8097678385690066 0.2548145411368826 -1 -1 1
13308 2 4 0 6.925700394017736 3.6174284074890863 4.248398515502611 -1 0 0
7686 2 4 0 10.268464685346528 2.1848561257873054 2.1581255744940426 0 1 1
7687 2 1 0 9.832412947028281 3.0297253286400867 1.8727886651502663 0 1 1
7688 2 1 0 10.594665707004735 2.395013469934516 3.031881280595091 0 1 1
13268 2 1 0 12.932110570640333 3.501578868130742 1.8531630768326974 0 0 0
3447 2 4 0 8.015123279888694 29.006910014947543 0.5593344015572885 0 0 1
15735 2 4 0 28.15710548971141 24.902225142366643 0.5867703584997777 -1 0 1
6131 2 1 0 8.522267646495958 1.2483871850524368 2.6966102527126514 0 1 1
21983 2 1 0 12.935356097227565 1.0756158501991944 2.435927182224942 -1 1 1
3449 2 1 0 7.419349575709874 28.30377618059118 0.32145626357875395 0 0 1
15737 2 1 0 28.590920955416617 24.797084336328368 1.4090788550114943 -1 0 1
17958 2 4 0 16.934306516377575 4.079138062327946 2.299797129892569 0 1 0
7252 2 1 0 10.833517295509456 2.0174713049793893 0.5113953094540641 0 0 1
13266 2 4 0 13.533210801125842 2.7791014021867717 1.9678242222118623 0 0 0
13267 2 1 0 14.135231862384432 2.8475375447962463 2.7486647268856665 0 0 0
15538 2 1 0 16.141434631549 1.2465758169702403 1.068515103198821 0 0 1
17959 2 1 0 16.5040348974614 3.361470268594338 2.801352907677962 0 1 0
21981 2 4 0 12.561501216413355 0.22051001851446517 2.7011082902410437 -1 1 1
2900 2 1 0 0.26809893129476464 8.938638119903242 16.255475059566386 0 0 0
7100 2 1 0 19.904623002647828 1.8123332682244588 1.5880710564467975 0 0 0
14354 2 1 0 30.56611920318179 20.958894850849006 5.954192586686822 1 0 0
11212 2 1 0 0.022344750776636994 2.0421443802641597 21.423598334148455 1 0 0
4637 2 1 0 0.337074573891435 16.785665618813738 3.516763093054568 0 1 0
13525 2 1 0 22.003212809082957 2.6287285381163654 1.5208912956922511 0 0 0
17886 2 4 0 30.448213641435643 3.769938525783636 30.681840244017213 0 0 0
13524 2 4 0 22.74046972483448 2.9430689874217344 2.0077826809018995 0 0 0
17073 2 4 0 17.414260466182427 0.1471284050243212 3.8213325756220127 0 0 1
17074 2 1 0 16.999905785197964 0.3597064511315955 2.970298505338475 0 0 1
19587 2 4 0 12.80525121819764 25.53711424440363 0.47998629072267335 0 0 1
17960 2 1 0 17.868083647930902 3.95815207275011 2.409367178810239 0 1 0
23270 2 1 0 20.096537976156593 3.9930727717559775 3.362707381960787 0 0 0
7099 2 1 0 19.76920644692826 3.3460167127201 1.3129835082718317 0 0 0
2929 2 1 0 0.23082168207680762 22.036918451694177 27.804334930692608 1 0 0
15736 2 1 0 27.86423438539584 23.973358211302568 0.3472607343966487 -1 0 1
13526 2 1 0 23.448468104103508 3.2457924279114705 1.4149389760640232 0 0 0
15902 2 1 0 25.12981156874274 2.858970510694489 3.971398296543859 1 0 1
16427 2 1 0 25.196071346230042 4.618159909993783 2.7452663697048365 0 0 1
4710 2 4 0 24.845973996517607 0.8848857935567968 3.699533845734135 0 1 1
4712 2 1 0 25.599987069699832 0.8206720504879552 3.1018069563532302 0 1 1
7203 2 4 0 26.365704329449482 2.7128405007656595 0.8173844531644864 0 0 0
3276 2 4 0 20.882520502168944 30.682748693787392 15.82416124230601 0 0 1
10841 2 1 0 24.49720583493362 24.909687087584228 0.42987144412212436 0 0 0
9543 2 4 0 29.91818705911964 2.256360483967988 1.8324413155320216 0 1 0
20239 2 1 0 30.59679334928749 30.542016000570904 18.411636918455613 0 0 0
9545 2 1 0 30.423301611468748 2.862746953617714 2.3609304155842814 0 1 0
6791 2 1 0 15.400470803160472 0.5530759687907202 23.342504078935903 0 1 -1
4709 2 1 0 0.11985554224293134 7.853021384181433 28.90377001291916 1 -1 0
21422 2 1 0 0.5964596531721912 15.06690444721989 15.198654139873017 1 0 0
12361 2 1 0 3.1518452138034787 7.924184912552232 3.325292899254794 0 0 1
12362 2 1 0 3.2207767898220485 8.321361926887064 1.8610460171476557 0 0 1
12906 2 4 0 0.17680890502271865 6.832939853620833 1.0528125117813676 0 2 0
12907 2 1 0 0.9507016470211938 6.957239646454321 0.5083290157845349 0 2 0
12908 2 1 0 0.28763618175716915 7.222095478751151 1.9177483650539722 0 2 0
13720 2 1 0 3.109821559273776 5.523499579557636 3.17010727480263 0 1 1
7226 2 1 0 4.521113303077953 6.538731517401387 0.9564554343326415 0 0 0
12360 2 4 0 3.009583018675453 7.543838189891203 2.4318215502426592 0 0 1
20344 2 1 0 5.225561505896036 9.31213900263293 3.3834900306192477 1 0 1
11948 2 1 0 11.537945709973604 30.345974037873777 0.4404818600096054 0 0 1
5295 2 4 0 8.773400213939732 4.7856768692866405 1.8956038911471034 0 0 0
5296 2 1 0 8.254468682573354 4.989549369344849 1.116172273072083 0 0 0
7224 2 4 0 4.9286816776375755 5.659955201502817 0.9188267706729957 0 0 0
7225 2 1 0 5.428764410548026 5.732629759120837 1.7590761537362076 0 0 0
8016 2 4 0 5.8636312581841485 8.564559731251467 1.8046629091286304 1 0 1
8017 2 1 0 6.7411299155068205 8.929419307039975 1.9088955220107102 1 0 1
8018 2 1 0 5.679970322837912 8.642620895070559 0.84532961558729 1 0 1
7674 2 4 0 23.809730678552956 20.053449923890753 0.9299613818254363 0 0 1
2814 2 4 0 11.715017952016652 5.177701482440823 2.0711190630704013 0 0 0
2815 2 1 0 10.72667059859605 5.105530658916185 2.0594000537974586 0 0 0
2816 2 1 0 11.924852205511451 5.871064960786866 1.4162637076072109 0 0 0
9677 2 1 0 0.6210531498192023 15.756592152746856 8.886890634480059 1 0 0
15677 2 1 0 25.4477378756086 1.232306723028178 0.04029098039796804 0 0 1
8091 2 4 0 8.211514709096416 9.537889918926343 1.3379023405656707 0 0 0
16724 2 1 0 0.3473908192688665 17.018902549171777 26.073326604704054 0 0 0
21500 2 1 0 12.589985734445117 6.209657652484429 3.477652226516235 -1 1 0
1764 1 2 0 24.7171648379039 30.419321074617923 29.3290309010759 0 0 0
3069 2 4 0 18.385842386825505 7.201116659712169 1.7197803369708704 1 1 1
4200 2 4 0 15.574108573717904 6.120233993595675 3.5289385609691766 0 0 0
16335 2 4 0 13.774154426353897 7.185635204064577 1.3552240675948426 0 0 1
16336 2 1 0 14.292738574512358 7.057311579666715 2.138954209706721 0 0 1
16337 2 1 0 13.527557303454167 8.126569211463456 1.2661808197256803 0 0 1
17924 2 1 0 17.413893703307025 6.43382066670672 0.26154959921977045 1 0 1
4202 2 1 0 16.061941256504998 5.298087868278233 3.2543848821472943 0 0 0
3070 2 1 0 18.559907285039593 6.52435224587947 2.3776768127351513 1 1 1
3071 2 1 0 18.84380374501774 7.966363185331549 1.7227350327139312 1 1 1
12839 2 1 0 22.395693921461156 7.119312244973784 3.8621762863856537 0 1 0
13251 2 4 0 22.081801372137786 6.70790219461898 2.204999158813997 1 0 1
13252 2 1 0 21.798154066820487 7.36390759017222 1.536856542454605 1 0 1
13253 2 1 0 22.860841853442473 6.327333382237235 1.7305307208431395 1 0 1
18060 2 4 0 19.858485706931255 8.526445174442419 4.151079575684109 0 1 0
18062 2 1 0 20.571500667236403 7.956173103203288 4.427183987000529 0 1 0
23269 2 1 0 20.76872364197217 5.101668052266467 2.640140552208726 0 0 0
23268 2 4 0 19.907998770073558 4.867810166434622 2.900998602625855 0 0 0
14684 2 1 0 23.49810601059985 8.838706154190493 3.9820661736714795 0 0 -1
18222 2 4 0 25.536764176130806 7.648181496261595 2.0566085415317445 1 -1 1
18223 2 1 0 25.061635094368164 8.341781208418187 2.5401913317695466 1 -1 1
18224 2 1 0 26.488277321986807 7.868902446316426 2.264735185831848 1 -1 1
16426 2 1 0 25.244750909673932 5.900957437082033 1.696473901009462 0 0 1
19020 2 4 0 30.811938063159594 9.391284997074935 29.93167665888474 0 0 0
21568 2 1 0 0.039256477229734014 28.358344659985026 0.3168804016211131 1 -1 0
12837 2 4 0 22.46465091758623 7.332433817422499 4.805165114003248 0 1 0
12838 2 1 0 22.528384317809472 6.452553895859007 5.244221392707936 0 1 0
16425 2 4 0 25.2892783164705 4.9211109120174585 1.836492102331497 0 0 1
4058 2 1 0 9.836857681425403 27.880622802414532 0.8422578461889173 -1 1 1
19434 2 4 0 27.67370859786493 5.708901029510757 0.37945388224008986 1 1 0
19435 2 1 0 26.88228601131906 5.460282056059752 0.8387581636241982 1 1 0
19436 2 1 0 28.45237570610951 5.676102762094297 0.9474065586061092 1 1 0
13714 2 1 0 3.4368769333208466 11.141708947850569 1.1708102916038423 0 0 0
12983 2 1 0 30.805246970300754 20.807041509980394 21.91671396352605 0 0 0
23404 2 1 0 29.967839836442945 13.136062740854653 16.244968666497716 0 -1 0
22446 2 4 0 20.034343419344957 14.315707423400266 1.0120970251945896 -1 1 0
15616 2 1 0 0.05835579786057684 4.328405469904386 5.628419964755586 1 1 0
9695 2 1 0 0.7573362326465569 12.861595609534401 2.443271482296604 -1 0 1
